,Long,Lat,Diameter [Km],Ellipticity,Diameter [pixels]
2008,-122.41254477121498,5.113943001080461,8.808511332119771,0.9671625186957721,9.0
2009,-118.16035360849546,6.380048138564481,8.808511332119771,0.9222760316840768,9.0
2010,-123.79986213381042,-3.1261159950008226,6.8510643694264886,0.9892167539701581,7.0
2011,-123.42660192616525,2.2175358198132664,19.574469626932824,0.9214771373322459,20.0
2012,-118.4933216494426,4.692534386660526,10.765958294813053,0.961408595224398,11.0
2013,-113.63190275741628,3.38134672973193,7.82978785077313,0.8731429869886088,8.0
2014,-123.25215397662465,-8.493239198109457,7.82978785077313,0.9358452912257756,8.0
2015,-115.89272946485801,-5.811931435783256,6.8510643694264886,0.9972938696763864,7.0
2016,-127.49263972773812,-0.9142075003741539,7.82978785077313,1.0,8.0
2017,-128.5790849142482,2.3306285724489184,6.8510643694264886,0.9240257819466687,7.0
2018,-126.84652191600428,0.47371383570646186,15.65957570154626,0.9751773076837057,16.0
2019,-121.11708582335334,2.427573751847197,16.6382991828929,0.9598916371111806,17.0
2020,-127.9559164917986,6.656410534286182,7.82978785077313,0.9594599640708634,8.0
2021,-129.15770771166885,-4.079733580311922,7.82978785077313,0.9055880559526789,8.0
2022,-127.44331685346556,5.8927279964147345,8.808511332119771,0.9065725625157531,9.0
2023,-121.64989147961968,0.8288163613529904,29.361704440399237,0.8281960151032018,30.0
2024,-117.56685546967711,0.3284554151213426,8.808511332119771,0.9512993794276864,9.0
2025,-124.1429276673823,7.519086638935624,8.808511332119771,0.9354614528850531,9.0
2026,-117.45841717367928,4.433344290863109,30.340427921745878,0.9272407800486088,31.0
2027,-123.1194291795563,-1.9310741991797642,6.8510643694264886,0.9477075231554422,7.0
2028,-124.12147365420138,6.656410534286182,13.702128738852977,0.9609103763739575,14.0
2029,-128.8152735551925,0.2800370731657933,33.2765983657858,0.9112519531104337,34.0
2030,-127.80043276330501,-5.909194268218306,12.723405257506336,0.9142606240308999,13.0
2031,-121.26195822571142,6.298795182500276,7.82978785077313,0.8978097449733388,8.0
2032,-125.18727488742017,2.3306285724489184,8.808511332119771,0.9677689838955759,9.0
2033,-119.34859442683697,5.616783151934635,23.48936355231939,0.9453792351194459,24.0
2034,-127.59119559391482,4.433344290863109,8.808511332119771,0.9491975497290474,9.0
2035,-127.4888750009698,-6.98018158184297,6.8510643694264886,0.9037184239763233,7.0
2036,-123.72911766565005,6.136329276789655,7.82978785077313,0.9382437531968291,8.0
2037,-125.18688762985735,-7.7604857151183975,6.8510643694264886,0.8960030634555938,7.0
2038,-127.59212283294262,6.136329276789655,7.82978785077313,0.853396021497845,8.0
2039,-119.05158909844236,-0.31709143424929165,10.765958294813053,0.9419906509209397,11.0
2040,-119.20656424937488,4.433344290863109,16.6382991828929,0.8979412309840384,17.0
2041,-114.71185469304115,3.8181547339516433,6.8510643694264886,0.8818393745750663,7.0
2042,-123.09851462176516,6.835319751485577,8.808511332119771,0.9042456725261434,9.0
2043,-127.80350052673367,4.643928462002145,15.65957570154626,0.8538489456761823,16.0
2044,-122.05902170594665,7.323614886741757,20.553193108279466,0.9746428068588451,21.0
2045,-119.71151474637473,-2.657677994684298,27.404257477705954,0.9488828805309469,28.0
2046,-120.628303612613,6.607629033268774,16.6382991828929,0.9577227196781032,17.0
2047,-121.89299988373818,3.6239889692866365,10.765958294813053,0.9052203723541993,11.0
2048,-126.80586100920182,5.389639122366904,5.872340888079847,1.0,6.0
2049,-117.4389527720855,7.22591251057744,26.425533996359313,0.9477252494401598,27.0
2050,-115.21273658027056,7.046848310473254,11.744681776159695,0.9468484645305877,12.0
2051,-124.81954557728929,3.5431003846607614,11.744681776159695,0.9813915884945683,12.0
2052,-114.49170711848545,6.282546203251141,10.765958294813053,0.9500697342059442,11.0
2053,-127.98046838698495,6.038874900533711,9.787234813466412,0.9279557975033602,10.0
2054,-120.17301990950368,6.770253845585331,10.765958294813053,0.9127156038744076,11.0
2055,-114.69540607075972,-3.853370046476094,21.531916589626107,0.9261259258688084,22.0
2056,-126.67971746842852,5.779086403862579,5.872340888079847,0.9904148881590071,6.0
2057,-113.9437656807062,5.990154679537675,10.765958294813053,0.9200344296653781,11.0
2058,-123.38459923350132,5.081516662777415,12.723405257506336,0.855600202070934,13.0
2059,-118.53490586594405,-0.8335145113180016,14.680852220199618,0.913321503297075,15.0
2060,-120.95578550743875,1.490737982300667,8.808511332119771,0.9287338139178432,9.0
2061,-124.13566627125056,6.282546203251141,6.8510643694264886,0.9708276467477239,7.0
2062,-116.05065740784612,6.250049846308971,4.893617406733206,0.9232291526991298,5.0
2063,-118.95373059548244,-1.7050742910672312,18.595746145586183,0.9110538733380253,19.0
2064,-115.63134416912317,5.990154679537675,28.382980959052595,0.9472554313650832,29.0
2065,-119.00320191854891,0.15092388505519605,7.82978785077313,1.0,8.0
2066,-121.359375,-0.010463517254243104,19.574469626932824,0.9567603752759167,20.0
2067,-115.11227218161828,-1.3176900035620125,46.00000362329214,0.913592817167852,47.0
2068,-117.88156335452705,3.9152557057079225,12.723405257506336,0.9248971097754015,13.0
2069,-125.89150901364697,4.417148250664366,5.872340888079847,0.8034502019944996,6.0
2070,-119.96324181039651,6.233802466014482,7.82978785077313,0.8936827118111165,8.0
2071,-114.59386586606809,7.111954136091218,9.787234813466412,0.9392852591019436,10.0
2072,-120.28538056224372,7.372474396835153,7.82978785077313,0.8467664000222881,8.0
2073,-128.6255682041436,-5.730890848371977,15.65957570154626,0.9123994012480646,16.0
2074,-126.7742767935126,3.2357943662140953,6.8510643694264886,0.8936827118111165,7.0
2075,-119.08022292284085,-3.2553705940665547,20.553193108279466,0.9906874432037011,21.0
2076,-118.20313617430918,4.400952595751704,12.723405257506336,0.914068504221668,13.0
2077,-113.72143895426056,5.633011291077783,10.765958294813053,0.9396494980443675,11.0
2078,-115.71695105067144,-3.449279594843243,20.553193108279466,0.9279942917959335,21.0
2079,-119.55146242904846,-1.2692701777745845,11.744681776159695,0.959568188815715,12.0
2080,-124.81445270307287,5.795319424680461,6.8510643694264886,0.8797465744407841,7.0
2081,-126.23788157003392,2.5406868072573756,5.872340888079847,0.8972688524352863,6.0
2082,-119.15799799521696,-4.435563776868867,80.25532547042458,0.9161760959832488,82.0
2083,-126.81501943662549,-1.075596509890417,7.82978785077313,0.9566500726412158,8.0
2084,-122.08644779860131,2.7831114226418014,6.8510643694264886,0.9442840844924346,7.0
2085,-120.66214619744773,5.568101615512509,18.595746145586183,0.9492169373865192,19.0
2086,-115.46222850411843,-2.7384316952346075,6.8510643694264886,0.8972688524352863,7.0
2087,-118.66397005791805,0.909527741410312,4.893617406733206,0.9982500950384756,5.0
2088,-119.01628638689607,7.339900770609806,7.82978785077313,0.8693470346633742,8.0
2089,-146.53575580391944,-8.815319230674161,11.762419040560756,0.9648997087463271,14.0
2090,-145.52092268111454,-4.87862743407239,11.762419040560756,0.9716623261376139,14.0
2091,-148.6757542658431,-1.7487661998916249,9.241900674726308,0.9866409861977918,11.0
2092,-142.42685290780202,-4.059304961040821,9.241900674726308,0.9205283418563961,11.0
2093,-142.63168388167514,-14.701672166316172,45.36933058502006,0.9890929153168543,54.0
2094,-147.13349828289228,-5.045175248016511,53.771058471134886,0.977407610962486,64.0
2095,-150.4534901910241,-7.429908948677876,8.401727886114825,0.9491881447637992,10.0
2096,-149.1758210169485,-14.409089106002321,9.241900674726308,0.9991018211324706,11.0
2097,-153.4807644607933,-5.6833563599867345,11.762419040560756,0.9612481190878776,14.0
2098,-146.08148009923426,-3.239091097922122,13.442764617783721,0.9917315122930446,16.0
2099,-154.02579086897205,-14.450877053830514,8.401727886114825,0.9716796684057271,10.0
2100,-149.56343728892455,-2.5013906584871632,9.241900674726308,0.9441492636466121,11.0
2101,-149.52834896108834,-6.293470868872138,10.08207346333779,0.9717871305971484,12.0
2102,-147.3646263624504,-8.053367743822898,10.922246251949273,0.9812161335031636,13.0
2103,-150.27934255406444,-11.143724429629,10.08207346333779,0.9306054246888376,12.0
2104,-149.49883434473827,-5.572395015092192,47.049676162243024,0.9379637523809807,56.0
2105,-146.37956541523604,-13.518327958934837,14.282937406395204,0.9439749397501646,17.0
2106,-153.07291691799762,-5.170067297035022,12.602591829172239,1.0,15.0
2107,-144.00715293962497,-10.353420802182981,9.241900674726308,0.938196473932152,11.0
2108,-151.13897835847817,-9.424922559145056,13.442764617783721,0.9452810337014844,16.0
2109,-148.97876128236302,-10.505902481950729,57.13174962558082,0.9244855907981437,68.0
2110,-150.90214409124354,-11.310164727090076,8.401727886114825,0.9972550946914386,10.0
2111,-151.78814065810133,-9.729761989071168,11.762419040560756,0.9884974692995709,14.0
2112,-143.05401701806704,-6.986492500141985,60.49244078002675,0.9011964272628427,72.0
2113,-151.71412041491666,-5.919115551037406,7.561555097503343,0.9459458652351302,9.0
2114,-147.9548193015649,-2.8077174940790233,7.561555097503343,0.9671625186957721,9.0
2115,-149.53732590289096,-12.489892048754182,12.602591829172239,0.9899997055677011,15.0
2116,-151.35570667415664,-13.782635695179803,11.762419040560756,0.9608354790760945,14.0
2117,-145.05861610458578,-10.81091091241928,28.56587481279041,0.9534017175746482,34.0
2118,-142.22362323125745,-10.090074734860881,10.08207346333779,0.9984814085755513,12.0
2119,-146.67981578229316,-1.8603351199906664,9.241900674726308,0.94950809356605,11.0
2120,-143.8683572837605,-12.92054605743882,11.762419040560756,0.9711662556986621,14.0
2121,-145.06053556748165,-7.4576202060317485,10.08207346333779,0.9354613344510472,12.0
2122,-148.2177466113947,-12.198289795123065,11.762419040560756,0.9134989900621999,14.0
2123,-146.75309992445978,-13.017824579266648,12.602591829172239,0.9620451680223868,15.0
2124,-147.18234632137862,-12.378793540270518,7.561555097503343,1.0,9.0
2125,-147.20588246731032,-9.757476353725462,48.73002173946599,0.9082434887618092,58.0
2126,-143.70285781485316,-8.89844287416003,8.401727886114825,0.9029019213669093,10.0
2127,-148.73314582338992,-5.419805591259042,9.241900674726308,0.9329879645882969,11.0
2128,-152.40830611643415,-13.615691688737787,53.771058471134886,0.9459929015322982,64.0
2129,-153.2998459511205,-8.275027313167643,10.922246251949273,0.9804318439144994,13.0
2130,-152.99547966460474,-5.919115551037406,9.241900674726308,0.95565912126893,11.0
2131,-143.14879316884023,-7.249779764729396,9.241900674726308,0.9688521926002015,11.0
2132,-153.74307748683583,-5.447550677896617,9.241900674726308,0.8920144218850667,11.0
2133,-143.58906234534172,-13.407072975690877,26.04535644695596,0.9476485937005745,31.0
2134,-148.6619002761808,-14.938643443387452,14.282937406395204,0.950455996378835,17.0
2135,-141.95178141759823,-2.2367005786416216,11.762419040560756,0.9832354008549836,14.0
2136,-150.13199510901015,-2.515318189744593,30.246220390013374,0.9181597359031461,36.0
2137,-144.0572542293826,-14.297669926467016,14.282937406395204,0.9628398819242224,17.0
2138,-149.89983719433548,-4.531554986055542,7.561555097503343,0.9053574883745431,9.0
2139,-152.61656054464893,-5.544653021457347,6.721382308891861,0.9604019411428955,8.0
2140,-141.70817828123936,-5.1839432258724925,16.80345577222965,0.9198545051237331,20.0
2141,-150.93684138812696,-13.32364399357068,7.561555097503343,0.8805057081599942,9.0
2142,-142.727794637615,-10.228673216796317,6.721382308891861,0.9289131915454304,8.0
2143,-146.42835520216536,-7.790139344682124,16.80345577222965,0.9533945141437695,20.0
2144,-154.76897114581618,-12.878859218820226,36.12742991029375,0.9498319536883345,43.0
2145,-143.49100850403374,-2.1391504260028222,7.561555097503343,0.9453697524470622,9.0
2146,-146.22168045656107,-11.879027098459709,10.922246251949273,0.9690430478711525,13.0
2147,-154.81556843988022,-14.060976667832481,11.762419040560756,0.9734391289641136,14.0
2148,-150.85005276719068,-10.187092606945665,9.241900674726308,0.993432820647936,11.0
2149,-153.40888752797315,-3.433807688336402,36.96760269890523,0.968876558743075,44.0
2150,-148.48673377348638,-11.851270306960636,7.561555097503343,0.9816744507772315,9.0
2151,-150.53746532089855,-9.771333651757462,5.881209520280378,0.872511371986045,7.0
2152,-148.46835105704713,-4.212122579119526,15.123110195006687,0.9805092369794703,18.0
2153,-149.9611109327764,-6.501405598971527,9.241900674726308,0.9616445901127892,11.0
2154,-146.6921720396222,-11.282423032759477,16.80345577222965,0.9649757700608784,20.0
2155,-142.39941586339845,-5.627877000473003,6.721382308891861,0.927361281968773,8.0
2156,-153.45841474007008,-9.577338228339572,5.881209520280378,0.9959705616248864,7.0
2157,-146.7471301146604,-3.489430361226767,11.762419040560756,0.9512455130732446,14.0
2158,-147.97934886661707,-9.327934489163127,34.447084333070784,0.9497118757129462,41.0
2159,-150.82787419583337,-3.5728557011221183,18.483801349452616,0.9496941624351734,22.0
2160,-148.07842215818462,-7.485331235139371,20.16414692667558,0.9701659532101108,24.0
2161,-150.29978456837125,-9.979202962156796,10.08207346333779,0.9570279908256936,12.0
2162,-144.08684948624725,-6.986492500141985,11.762419040560756,0.9414677791284161,14.0
2163,-147.7358452551046,-12.198289795123065,8.401727886114825,0.9568825446006619,10.0
2164,-150.92031387079567,-10.173232609813818,30.246220390013374,0.9505847531629852,36.0
2165,-144.09225655923723,-6.348922770636552,6.721382308891861,0.8960451535487521,8.0
2166,-153.90004319235274,-13.407072975690877,7.561555097503343,0.9607916599395514,9.0
2167,-154.29163694937043,-11.906784696320793,9.241900674726308,0.9270012190552988,11.0
2168,-143.839656693538,-7.970244116379358,15.963282983618168,0.9612389932798421,19.0
2169,-149.72103888463593,-9.521913469141342,5.881209520280378,0.9234765417786247,7.0
2170,-150.8116270986517,-14.854994144187142,17.643628560841133,0.9759831780358595,21.0
2171,-148.94485933055427,-7.5684630177985825,43.68898500779709,0.9080990165586994,52.0
2172,-145.72413974882878,-10.492039921346759,17.643628560841133,0.9480144437242638,21.0
2173,-149.56187134647237,-11.712498217185543,12.602591829172239,0.9367956533382839,15.0
2174,-151.33835692373927,-9.729761989071168,8.401727886114825,0.9854712997986385,10.0
2175,-149.28781348039922,-10.228673216796317,6.721382308891861,0.9905992377662283,8.0
2176,-148.98320403034054,-5.059052924507263,7.561555097503343,0.8991843227682768,9.0
2177,-152.7885587044406,-4.226013590979493,29.40604760140189,0.960675658468716,35.0
2178,-153.85706535658466,-5.724964187664206,9.241900674726308,0.9300436597178904,11.0
2179,-146.71890163469487,-3.7674752849023907,6.721382308891861,0.8469322400504367,8.0
2180,-146.42938858895113,-2.6128012436145482,17.643628560841133,0.932035776518833,21.0
2181,-144.14147625614345,-9.757476353725462,21.844492503898547,0.9840683775347668,26.0
2182,-146.0370115034299,-10.076215432774802,14.282937406395204,0.9376189138374936,17.0
2183,-154.26432574896344,-8.178051739188778,6.721382308891861,0.9147638220546521,8.0
2184,-141.74435022156342,-13.156816778393516,17.643628560841133,0.9010039408971845,21.0
2185,-142.5212353089304,-7.1804962919086766,8.401727886114825,0.9972550946914386,10.0
2186,-153.48778046067625,-15.273379716425474,15.963282983618168,0.8606036659501071,19.0
2187,-148.38835578553108,-13.14291632748284,18.483801349452616,0.9742412080987448,22.0
2188,-151.41692825567114,-13.017824579266648,9.241900674726308,0.9419906509209397,11.0
2189,-150.5122161996176,-12.00394273288245,23.524838081121512,0.9551865662513761,28.0
2190,-155.1206661864203,-10.450452958549235,11.762419040560756,0.9383449066261764,14.0
2191,-153.15884320019865,-9.258658881170046,11.762419040560756,0.9748718573498364,14.0
2192,-148.2174885429675,-14.395160491523496,16.80345577222965,0.9284542255128237,20.0
2193,-143.1512630218704,-7.028066061572955,9.241900674726308,0.8578532714702068,11.0
2194,-144.44326854205585,-11.490502436574719,15.963282983618168,0.9630004048232069,19.0
2195,-142.35110679029125,-12.767705706094247,9.241900674726308,0.9209819873743943,11.0
2196,-151.2798021572582,-5.433678222322547,6.721382308891861,0.9637374994330985,8.0
2197,-143.77977521666304,-12.295479379060392,17.643628560841133,0.938415233613849,21.0
2198,-142.2373009878702,-5.128438361681736,5.041036731668895,0.8202772597724474,6.0
2199,-151.35363736893714,-11.254682004993786,6.721382308891861,0.9591512704262561,8.0
2200,-147.12755928638745,-7.76243039853272,20.16414692667558,0.9963526839846113,24.0
2201,-153.6784019422292,-8.316588118192644,10.08207346333779,0.9878980070650966,12.0
2202,-150.29453486978926,-6.196425191052526,14.282937406395204,0.928793677600943,17.0
2203,-152.95620526830496,-12.448228349933874,6.721382308891861,0.8077885086793146,8.0
2204,-153.7988539613136,-7.9148278337701425,7.561555097503343,0.8842658883967921,9.0
2205,-145.40402854970637,-2.194895566142965,26.04535644695596,0.8749982224926514,31.0
2206,-153.45837203171212,-10.450452958549235,18.483801349452616,0.9125393915689441,22.0
2207,-151.92930338998514,-12.059466189076113,6.721382308891861,0.9826094133921186,8.0
2208,-144.29410473845476,-5.405932783893583,16.80345577222965,0.9508235296429407,20.0
2209,-148.31565684053564,-5.281069449939358,5.881209520280378,0.8202772597724474,7.0
2210,-148.21791927280157,-10.450452958549235,11.762419040560756,0.9643748068363226,14.0
2211,-147.82266096982354,-11.032776999540932,10.08207346333779,0.9651222485493668,12.0
2212,-144.83261539065336,-14.074897123811073,7.561555097503343,0.9459458652351302,9.0
2213,-150.6340033648636,-9.508057440445006,6.721382308891861,0.9905992377662283,8.0
2214,-146.72651470623381,-12.712135064744274,7.561555097503343,0.9026482012934638,9.0
2215,-145.89512294667136,-13.518327958934837,5.881209520280378,0.8516404001619517,7.0
2216,-149.16487925161414,-15.203624316930648,23.524838081121512,0.9174587052495398,28.0
2217,-149.5474862128628,-8.108783040068541,5.881209520280378,1.0,7.0
2218,-143.50982009512148,-4.1148785317860135,36.12742991029375,0.9816927298431235,43.0
2219,-147.64431874818422,-14.785296754945714,15.123110195006687,0.9736271972628116,18.0
2220,-155.18589782725266,-14.49266817547242,17.643628560841133,0.8704787627691758,21.0
2221,-143.5770598207549,-10.852507992295465,32.76673875584782,0.8956375692061773,39.0
2222,-144.44542648847238,-2.877314667636764,26.885529235567443,0.9070498314368356,32.0
2223,-150.332210250827,-5.045175248016511,18.483801349452616,0.9527351465373615,22.0
2224,-148.0512044871133,-5.627877000473003,11.762419040560756,0.9247553452544519,14.0
2225,-145.36449820312654,-14.910758826869284,7.561555097503343,1.0,9.0
2226,-151.7458124286598,-10.977306959061313,20.16414692667558,0.9253191510273827,24.0
2227,-154.71040927034937,-8.067221599203215,6.721382308891861,0.8649325365948626,8.0
2228,-151.61970893978946,-6.404372721824908,15.123110195006687,0.9710937555576107,18.0
2229,-153.77499617085027,-15.273379716425474,7.561555097503343,0.9826382729214151,9.0
2230,-151.006136522398,-15.48270649681351,8.401727886114825,0.9139796361470278,10.0
2231,-154.27560221288988,-6.986492500141985,10.08207346333779,0.981056617225629,12.0
2232,-143.08834016686316,-2.3203008187105088,10.08207346333779,0.842854591963348,12.0
2233,-149.17142804544707,-8.843027013929103,18.483801349452616,0.9245743006309453,22.0
2234,-147.35613795822425,-15.17572494201887,16.80345577222965,0.9457035274568725,20.0
2235,-151.0099813912956,-4.087092255277567,17.643628560841133,0.9216226891328355,21.0
2236,-150.72917325462046,-6.7370343736722695,275.57667466456627,0.44619380169116274,328.0
2237,-151.90696672950568,-5.586265760455124,5.881209520280378,0.9803036603302847,7.0
2238,-150.34766742241288,-5.503038761548052,7.561555097503343,0.9491975497290474,9.0
2239,-148.9119392072351,-12.07334758150579,5.881209520280378,0.9515767618919219,7.0
2240,-141.32915245402327,-13.740895518922951,7.561555097503343,0.9023660198487229,9.0
2241,-154.58689384489927,-8.219612772905037,5.881209520280378,0.9442840844924346,7.0
2242,-152.86113328188625,-12.684351249994,5.881209520280378,0.9159964393291007,7.0
2243,-152.59268842466057,-8.87073489293115,15.123110195006687,0.9489299977622407,18.0
2244,-153.57404188742132,-6.6538747556009525,8.401727886114825,0.9322651607697072,10.0
2245,-147.63602478098193,-2.348164690239938,10.08207346333779,0.7292918925781571,12.0
2246,-153.05005662859037,-10.46431516045713,7.561555097503343,0.9999610297470722,9.0
2247,-152.70083777634866,-12.448228349933874,6.721382308891861,0.9257235347772881,8.0
2248,-152.11043408506666,-12.809386348155714,8.401727886114825,0.8970354817489886,10.0
2249,-149.77527639127308,-4.767579004068905,6.721382308891861,0.9361982995703989,8.0
2250,-149.9009300927738,-11.629244223319457,22.68466529251003,0.9314427041115546,27.0
2251,-152.7027124105934,-13.351452500177027,5.881209520280378,0.8759495718008086,7.0
2252,-145.88560916081497,-13.031722577975142,6.721382308891861,0.9585411973803126,8.0
2253,-145.46062086062923,-8.219612772905037,21.004319715287064,0.8845106045362093,25.0
2254,-142.00733187131402,-8.829173110738225,5.881209520280378,0.9037184239763233,7.0
2255,-154.6246132772348,-10.977306959061313,13.442764617783721,0.9346846589428689,16.0
2256,-141.8528749814566,-8.843027013929103,28.56587481279041,0.9238614573804812,34.0
2257,-142.17811510182057,-5.48916699980703,16.80345577222965,0.9193138255143423,20.0
2258,-154.0336382228106,-10.325698351494031,15.963282983618168,0.9417199498497167,19.0
2259,-144.59464835867664,-6.265744170300101,5.041036731668895,0.8794383012378539,6.0
2260,-141.96816812030212,-10.200952706612824,11.762419040560756,0.873716690077024,14.0
2261,-146.70595096056746,-3.197358432643596,7.561555097503343,0.9509077410733596,9.0
2262,-141.68058809271542,-15.357099442300838,9.241900674726308,0.8992499907248075,11.0
2263,-155.05959903711695,-14.102739028129305,9.241900674726308,0.8944976077423213,11.0
2264,-151.79578316562674,-9.106256645920396,12.602591829172239,0.9252736885501854,15.0
2265,-148.70211956612718,-13.56005346864354,11.762419040560756,0.9642934282766811,14.0
2266,-150.33894158770613,-9.494201474569444,7.561555097503343,0.9281912442207171,9.0
2267,-154.32356429473202,-14.353376740996339,5.881209520280378,0.8897320774974379,7.0
2268,-143.61839150660742,-4.531554986055542,22.68466529251003,0.8527244054484799,27.0
2269,-154.67499260073336,-6.584572219404039,5.881209520280378,0.8516404001619517,7.0
2270,-147.336129469108,-13.003926848944658,10.08207346333779,0.857163986089875,12.0
2271,-146.58339951185079,-12.878859218820226,5.881209520280378,0.8711632515210715,7.0
2272,-142.68535165424902,-12.420453726885569,6.721382308891861,0.9469030254171292,8.0
2273,-155.00319470394084,-10.228673216796317,8.401727886114825,0.9421992002690299,10.0
2274,-149.14887112027245,-4.087092255277567,5.881209520280378,0.9029298052162047,7.0
2275,-143.51412782618658,-9.383355911885484,22.68466529251003,0.7983056158071891,27.0
2276,-154.30088427621106,-9.549625718237348,15.963282983618168,0.912983486157838,19.0
2277,-141.19624327766854,-12.406566765767373,5.881209520280378,0.9037184239763233,7.0
2278,-153.87244087461235,-8.178051739188778,8.401727886114825,0.9574586632082981,10.0
2279,-143.00135415210394,-3.1834469319262206,11.762419040560756,0.7914375125545794,14.0
2280,-147.1085255484983,-3.0164847037042355,6.721382308891861,0.872511371986045,8.0
2281,-146.51755816071858,-6.376647986808109,20.16414692667558,0.9701510780854957,24.0
2282,-149.00770345288657,-10.81091091241928,10.08207346333779,0.9678559076466142,12.0
2283,-154.0724966093806,-7.471475748711248,5.881209520280378,0.872511371986045,7.0
2284,-147.00493974194086,-6.584572219404039,7.561555097503343,0.8937318133492443,9.0
2285,-147.24785773435138,-2.2645687694775436,5.041036731668895,0.9904148881590071,6.0
2286,-154.59972207329696,-10.46431516045713,7.561555097503343,0.9593152294265016,9.0
2287,-145.62015377984423,-15.105983409340688,9.241900674726308,0.9412295292049185,11.0
2288,-154.32686483992399,-6.626154059005641,5.041036731668895,0.8266022414654892,6.0
2289,-145.21888359201657,-3.934249367673865,6.721382308891861,1.0,8.0
2290,-144.2243632423399,-12.878859218820226,27.725702024178926,0.9040038314352115,33.0
2291,-69.28949898408813,-28.770749137753594,8.253371921105801,0.9521594366350847,15.0
2292,-75.81130344964797,-26.818674378765444,8.803596715846187,0.9761905638764505,16.0
2293,-72.73357246982007,-25.75500635834959,7.152922331625027,0.9379207213395266,13.0
2294,-74.41776124794853,-26.755069902057944,6.0524727421442535,0.9666309131871996,11.0
2295,-68.53525138543857,-28.253447282999247,15.406294252730827,0.9449206988148102,28.0
2296,-72.9326338536093,-29.006677227450353,51.170905910855964,0.9239376299279883,93.0
2297,-70.34455185878373,-34.373054469187835,4.401798357923093,1.0,8.0
2298,-68.61778665829516,-26.182444033147668,14.305844663250054,0.9483246136430882,26.0
2299,-68.60052994371848,-31.029979711369343,9.90404630532696,0.9564337244099891,18.0
2300,-74.17668635947886,-28.9340858388301,4.95202315266348,1.0,9.0
2301,-69.07832375200705,-34.418554692296716,3.851573563182707,0.969421077107067,7.0
2302,-74.06458997382353,-27.018549548595026,9.90404630532696,0.9650774099719658,18.0
2303,-77.14277188620198,-33.118246544755486,4.401798357923093,0.9604019411428955,8.0
2304,-75.55053344863926,-32.36431318002989,4.95202315266348,0.9414045389537982,9.0
2305,-75.11702297993305,-31.256845564775716,69.8785489320291,0.7630327821629511,127.0
2306,-76.81057885367285,-28.670927675169683,20.908542200134693,0.9508358414437619,38.0
2307,-77.53059085519997,-27.354624502491742,25.860565352798172,0.9414497100157558,47.0
2308,-70.67051175801346,-33.71814564743694,4.401798357923093,0.9959705616248864,8.0
2309,-69.7160030385757,-31.52911215661627,7.152922331625027,0.9487604600668326,13.0
2310,-157.4732145526844,30.711247632223184,9.666332828753069,0.9406663524111427,70.0
2311,-155.9006141526581,31.638007371199674,6.7664329801271474,0.9552329033188643,49.0
2312,-156.5852387763682,31.67899782198928,8.423518607913389,0.8936745339690643,61.0
2313,-156.2449631775251,31.182583466907534,12.290051739414615,0.9032841489195477,89.0
2314,-157.0313797181041,30.827372914666988,14.499499243129602,0.9704783510115851,105.0
2315,-156.98868721343453,31.517315802754638,4.1427140694656,0.9197984325989573,30.0
2316,-155.7313011339273,30.35831468791637,17.261308622773335,0.9163550971807326,125.0
2317,-156.64949897900706,31.282773419589674,4.004623600483414,0.9726897052500943,29.0
2318,-68.17688365901803,46.1339113845932,11.423841852724479,0.9644708848043745,25.0
2319,-72.40031160508188,49.886959031329475,12.337749200942437,0.9616009578380228,27.0
2320,-75.43933698469651,50.92047587738513,7.311258785743666,0.9526655592225921,16.0
2321,-71.36780830071991,50.41491869117438,6.854305111634687,0.9424645301693126,15.0
2322,-69.88269748987685,45.93040041094257,5.483444089307749,0.9293378820707153,12.0
2323,-74.52388624485792,48.11569490358518,7.311258785743666,0.9457282578879643,16.0
2324,-73.74713787724657,49.90958154715384,4.569536741089792,0.9021703096721356,10.0
2325,-93.96541229899115,-14.498480944562317,50.61225635185099,0.9663966941864051,298.0
2326,-94.67250830218585,-13.087000786363722,5.09519359246822,0.9667653107835803,30.0
2327,-94.84804880850096,-13.129012142982324,4.925353806052613,0.9418029569275327,29.0
2328,-116.55276332101286,-42.195696467023936,12.982031174514447,0.9701458259395833,127.0
2329,-115.41850655372838,-41.995119584591116,22.897440811742015,0.908327285163913,224.0
2330,-124.26928570995726,56.04317296602699,4.787384597448849,0.9910138693687837,53.0
2331,-123.01819223782937,55.63208211237958,11.291001409077474,0.9371892994896511,125.0
2332,-119.67486155442458,28.726239829537086,7.938552562485227,0.9758672577900173,23.0
2333,-119.29308587785518,27.376991015512733,8.974015940200692,0.9733693508181661,26.0
2334,-120.70958295162123,30.91754656776308,6.903089184769763,0.9821627584726191,20.0
2335,-120.71275938999338,31.145283870762036,7.593398103246739,0.915721117746294,22.0
2336,-121.93640646386929,29.37505870929294,28.647820116794513,0.9519478927816555,83.0
2337,-118.50223462905838,30.729681019502067,7.248243644008251,0.9864564159009549,21.0
2338,-119.50407902992804,32.3528273721916,4.832162429338834,0.9229707817034912,14.0
2339,-122.26593624329529,32.13060379601787,11.390097154870109,0.9284548282479372,33.0
2340,-119.46160570539054,29.915731270805065,11.04494269563162,0.9574513233950519,32.0
2341,-119.73322376957015,30.593060353575698,7.938552562485227,0.9297675726500386,23.0
2342,-120.75103089603456,29.130334236844217,13.806178369539525,0.9322653681707819,40.0
